wavelength_um,metallic_tm_R,metallic_tm_T,metallic_tm_emissivity,metallic_te_R,metallic_te_T,metallic_te_emissivity,insulating_tm_R,insulating_tm_T,insulating_tm_emissivity,insulating_te_R,insulating_te_T,insulating_te_emissivity
9.074999999999999289e+00,2.745166126827159117e-02,4.843950110701753832e-03,9.677043886210267010e-01,7.500467231857632644e-02,1.414971596906901188e-03,9.235803560845167182e-01,9.804987192359085890e-01,7.936335020881960314e-03,1.156494574320945067e-02,9.795794349774376020e-01,7.639541125063288411e-03,1.278102389749910875e-02
9.080000000000000071e+00,2.753988827072177334e-02,4.804871164484215799e-03,9.676552405647940169e-01,7.519734236617209300e-02,1.414158834835056982e-03,9.233884987989928739e-01,9.805075139548943275e-01,7.936776457636542798e-03,1.155570958746912971e-02,9.795784439240190489e-01,7.643437139368202196e-03,1.277811893661274893e-02
9.085000000000000853e+00,2.762918112993700825e-02,4.766450120304277158e-03,9.676043687497587475e-01,7.538989369559541409e-02,1.413350370173924349e-03,9.231967559342306728e-01,9.805161989647035448e-01,7.937260579724773196e-03,1.154654045557168204e-02,9.795775086460427605e-01,7.647315493305056541e-03,1.277517586065218293e-02
9.089999999999999858e+00,2.771946816149741324e-02,4.728673108345566103e-03,9.675518587301570328e-01,7.558232657523204778e-02,1.412546181618422976e-03,9.230051272431495368e-01,9.805247780036590033e-01,7.937785765251916675e-03,1.153743623108908004e-02,9.795766290861354086e-01,7.651176180352979930e-03,1.277219473351161143e-02
9.095000000000000639e+00,2.781367192779451644e-02,4.690608714311995595e-03,9.674957193578934689e-01,7.578031332434688461e-02,1.411689557533674436e-03,9.228079971181194496e-01,9.805335307627132124e-01,7.938135911668042083e-03,1.152833332561874549e-02,9.795758126605462746e-01,7.654874232298695784e-03,1.276931310715502879e-02
9.099999999999999645e+00,2.790941815239234361e-02,4.652989264171559364e-03,9.674375925834360901e-01,7.597942470466165221e-02,1.410824964540935813e-03,9.226097503307973957e-01,9.805422422809346727e-01,7.938478227212527119e-03,1.151927949185280013e-02,9.795750573423140928e-01,7.658521653993077306e-03,1.276642100369283078e-02
9.105000000000000426e+00,2.800598543862899137e-02,4.616005354884420743e-03,9.673780092064866443e-01,7.617841561522947780e-02,1.409964848336527424e-03,9.224116195364340243e-01,9.805508552729189642e-01,7.938858374392933348e-03,1.151028635268810246e-02,9.795743618021216514e-01,7.662150151555497703e-03,1.276348804632285172e-02
9.109999999999999432e+00,2.810330911627259565e-02,4.579643494697091879e-03,9.673170473890303489e-01,7.637728628937176523e-02,1.409109186539335163e-03,9.222136045240888480e-01,9.805593732502110305e-01,7.939274842697602308e-03,1.150135190709136723e-02,9.795737259671076780e-01,7.665759722502480007e-03,1.276051431038984288e-02
9.115000000000000213e+00,2.820132738671832923e-02,4.543890519733099521e-03,9.672547820935485374e-01,7.657603696133158389e-02,1.408257956915373761e-03,9.220157050817531230e-01,9.805677996141088926e-01,7.939726172424348485e-03,1.149247421346675894e-02,9.795731497630949525e-01,7.669350364724757466e-03,1.275749987218029007e-02
9.120000000000000995e+00,2.829998120129422270e-02,4.508733585807919546e-03,9.671912852128978777e-01,7.677466786624177753e-02,1.407411137376523257e-03,9.218179209963817122e-01,9.805761376597306178e-01,7.940210952673488337e-03,1.148365138759589385e-02,9.795726331146139554e-01,7.672922076486023667e-03,1.275444480890002008e-02
9.125000000000000000e+00,2.839921414478572062e-02,4.474160160407913110e-03,9.671266256948063411e-01,7.697317924010110834e-02,1.406568705979441758e-03,9.216202520539193976e-01,9.805843905798754534e-01,7.940727819433106294e-03,1.147488160069144031e-02,9.795721759449080857e-01,7.676474856421713032e-03,1.275134919867020045e-02
9.130000000000000782e+00,2.849897232396223293e-02,4.440158014836727805e-03,9.670608696612009725e-01,7.717157131974315687e-02,1.405730640924342028e-03,9.214226980393325217e-01,9.805925614687489578e-01,7.941275453752448185e-03,1.146616307749859405e-02,9.795717781759533116e-01,7.680008703537770029e-03,1.274821312050891838e-02
9.134999999999999787e+00,2.859920426092463219e-02,4.406715216529503813e-03,9.669940805225458735e-01,7.736984434280995415e-02,1.404896920553863051e-03,9.212252587366361878e-01,9.806006533255278157e-01,7.941852579997759135e-03,1.145749409447442517e-02,9.795714397284556174e-01,7.683523617209256189e-03,1.274503665433512553e-02
9.140000000000000568e+00,2.869986079099364970e-02,4.373820121534724610e-03,9.669263190874716196e-01,7.756799854772478131e-02,1.404067523351891500e-03,9.210279339289233480e-01,9.806086690577353604e-01,7.942457964187334130e-03,1.144887297807730547e-02,9.795711605218797580e-01,7.687019597179266771e-03,1.274181988094097440e-02
9.144999999999999574e+00,2.880089496502051538e-02,4.341461367163386952e-03,9.668576436678161246e-01,7.776603417366696747e-02,1.403242427942471898e-03,9.208307233983905604e-01,9.806166114845267234e-01,7.943090412401137418e-03,1.144029810307213915e-02,9.795709404744376014e-01,7.690496643557467524e-03,1.273856288200493105e-02
9.150000000000000355e+00,2.890226195586302962e-02,4.309627864804322674e-03,9.667881101793326382e-01,7.796395146054384273e-02,1.402421613088665172e-03,9.206336269263675209e-01,9.806244833397800287e-01,7.943748769261252396e-03,1.143176789095871893e-02,9.795707795031158849e-01,7.693954756818960176e-03,1.273526574006515408e-02
9.154999999999999361e+00,2.900391896888790400e-02,4.278308792906143285e-03,9.667177722382059857e-01,7.816175064896613289e-02,1.401605057691430621e-03,9.204366442933424874e-01,9.806322872751144226e-01,7.944431916479793160e-03,1.142328080840578422e-02,9.795706775236824315e-01,7.697393937802803586e-03,1.273192853851476403e-02
9.160000000000000142e+00,2.910582515630140421e-02,4.247493590122564285e-03,9.666466812535760011e-01,7.835943198022388145e-02,1.400792740788522200e-03,9.202397752789875929e-01,9.806400258627371302e-01,7.945138771470608777e-03,1.141483536579226098e-02,9.795706344506874830e-01,7.700814187710898311e-03,1.272855136160161785e-02
9.164999999999999147e+00,2.920794153514635894e-02,4.217171948620856807e-03,9.665748865162328007e-01,7.855699569625904100e-02,1.399984641553399332e-03,9.200430196621874890e-01,9.806477015982003609e-01,7.945868286021859003e-03,1.140643011577778011e-02,9.795706501975074421e-01,7.704215508106571075e-03,1.272513429438598687e-02
9.169999999999999929e+00,2.931023090880291448e-02,4.187333807550477557e-03,9.665024352836466548e-01,7.875444203964439283e-02,1.399180739294159613e-03,9.198463772210614398e-01,9.806553169030223227e-01,7.946619445026007617e-03,1.139806365195166968e-02,9.795707246762986875e-01,7.707597900913197402e-03,1.272167742278811423e-02
9.175000000000000711e+00,2.941265779185156179e-02,4.157969346671508415e-03,9.664293728614770096e-01,7.895177125355734571e-02,1.398381013452441608e-03,9.196498477329901888e-01,9.806628741272285232e-01,7.947391265265059748e-03,1.138973460750641702e-02,9.795708577980550835e-01,7.710961368412935259e-03,1.271818083353198209e-02
9.179999999999999716e+00,2.951518833814162357e-02,4.129068980138973950e-03,9.663557426817194207e-01,7.914898358175780080e-02,1.397585443602396803e-03,9.194534309746398293e-01,9.806703755517730547e-01,7.948182794247478367e-03,1.138144165397946689e-02,9.795710494726037609e-01,7.714305913245393664e-03,1.271464461415084540e-02
9.185000000000000497e+00,2.961779027191304564e-02,4.100623350441767040e-03,9.662815863776451630e-01,7.934607926856424021e-02,1.396794009449592181e-03,9.192571267219861175e-01,9.806778233908637343e-01,7.948993109095199572e-03,1.137318350004106610e-02,9.795712996086116675e-01,7.717631538406235364e-03,1.271106885298209713e-02
9.189999999999999503e+00,2.972043282187548929e-02,4.072623322493400949e-03,9.662069438556311063e-01,7.954305855883177234e-02,1.396006690830024462e-03,9.190609347503381210e-01,9.806852197941874349e-01,7.949821315477329300e-03,1.136495889033523575e-02,9.795716081136018882e-01,7.720938247245856707e-03,1.270745363915225593e-02
9.195000000000000284e+00,2.982308665806807091e-02,4.045059977871787171e-03,9.661318533640601558e-01,7.973992169792942786e-02,1.395223467709037421e-03,9.188648548343615330e-01,9.806925668490754644e-01,7.950666546589183967e-03,1.135676660433535164e-02,9.795719748939553106e-01,7.724226043467966041e-03,1.270379906257672331e-02
9.199999999999999289e+00,2.992572383141775538e-02,4.017924609206216698e-03,9.660563515593759698e-01,7.993666893172032828e-02,1.394444320180341767e-03,9.186688867480993226e-01,9.806998665825440442e-01,7.951527962173824890e-03,1.134860545528213090e-02,9.795723998549255018e-01,7.727494931128193328e-03,1.270010521394630484e-02
9.205000000000000071e+00,3.002831771585186271e-02,3.991208714707507148e-03,9.659804735694406119e-01,8.013330050653554026e-02,1.393669228464966938e-03,9.184730302649994904e-01,9.807071209632884923e-01,7.952404747584487094e-03,1.134047428912702063e-02,9.795728829006615790e-01,7.730744914632878446e-03,1.269637218470554343e-02
9.210000000000000853e+00,3.013084295287538072e-02,3.964903992839824767e-03,9.659042530542848448e-01,8.032981666915768593e-02,1.392898172910277078e-03,9.182772851579319440e-01,9.807143319035777074e-01,7.953296112885562333e-03,1.133237198353673029e-02,9.795734239341900018e-01,7.733975998737378961e-03,1.269260006707262009e-02
9.214999999999999858e+00,3.023327539848453399e-02,3.939002337130602556e-03,9.658277222643848470e-01,8.052621766679861348e-02,1.392131133988969670e-03,9.180816511992124784e-01,9.807215012610901450e-01,7.954201291990769390e-03,1.132429744691908560e-02,9.795740228574553177e-01,7.737188188544977252e-03,1.268878895399970508e-02
9.220000000000000639e+00,3.033559207232872090e-02,3.913495831116158008e-03,9.657509120965551697e-01,8.072250374707820586e-02,1.391368092298116881e-03,9.178861281606236489e-01,9.807286308406575337e-01,7.955119541836560074e-03,1.131624961750590623e-02,9.795746795713023980e-01,7.740381489505246404e-03,1.268493893919235560e-02
9.224999999999999645e+00,3.043777110901824470e-02,3.888376743419344993e-03,9.656738521475624060e-01,8.091867515800491018e-02,1.390609028558133621e-03,9.176907158134369746e-01,9.807357223959810577e-01,7.956050141588816293e-03,1.130822746243012600e-02,9.795753939755115214e-01,7.743555907412714469e-03,1.268105011707576502e-02
9.230000000000000426e+00,3.053979171148459709e-02,3.863637522957239639e-03,9.655965707655581598e-01,8.111473214795755782e-02,1.389853923611873753e-03,9.174954139284305921e-01,9.807427776312346301e-01,7.956992391882045448e-03,1.130022997688332441e-02,9.795761659687874934e-01,7.746711448405447197e-03,1.267712258280705856e-02
9.234999999999999432e+00,3.064163410630303674e-02,3.839270794275776322e-03,9.655190950994211319e-01,8.131067496566392327e-02,1.389102758423627852e-03,9.173002222759124580e-01,9.807497982026446293e-01,7.957945614088642039e-03,1.129225618326672870e-02,9.795769954487894005e-01,7.749848118963647246e-03,1.267315643224695143e-02
9.240000000000000213e+00,3.074327950090726541e-02,3.815269353008400761e-03,9.654414511460843729e-01,8.150650386018258586e-02,1.388355514078198601e-03,9.171051406257392236e-01,9.807567857199844807e-01,7.958909149617728052e-03,1.128430513039779121e-02,9.795778823121210621e-01,7.752965925908097272e-03,1.266915176197084061e-02
9.245000000000000995e+00,3.084471004256886598e-02,3.791626161454538305e-03,9.653636637959766009e-01,8.170221908088431961e-02,1.387612171779941707e-03,9.169101687473357742e-01,9.807637417480469244e-01,7.959882359241578914e-03,1.127637589271149668e-02,9.795788264543451307e-01,7.756064876398815512e-03,1.266510866925605466e-02
9.250000000000000000e+00,3.094590877914103061e-02,3.768334344278325820e-03,9.652857568765805807e-01,8.189782087743383010e-02,1.386872712851863624e-03,9.167153064097143256e-01,9.807706678080103657e-01,7.960864622448679193e-03,1.126846756954095509e-02,9.795798277700124013e-01,7.759144977933583008e-03,1.266102725205401486e-02
9.255000000000000782e+00,3.104685962140067007e-02,3.745387184320876466e-03,9.652077531942785393e-01,8.209330949977355907e-02,1.386137118734660084e-03,9.165205533814917427e-01,9.807775653788186609e-01,7.961855336822216272e-03,1.126057928435912278e-02,9.795808861526477118e-01,7.762206238346450876e-03,1.265690760900583731e-02
9.259999999999999787e+00,3.114800694324658045e-02,3.722684880158647330e-03,9.651293081765947024e-01,8.228957587407625951e-02,1.385396944885222041e-03,9.163250271810384762e-01,9.807844764022261019e-01,7.962821341255610710e-03,1.125270225651828736e-02,9.795820116293394442e-01,7.765223110733763222e-03,1.265276525992679174e-02
9.265000000000000568e+00,3.125168475421982728e-02,3.699750851124008859e-03,9.650485643946561387e-01,8.249119903921903196e-02,1.384608965900571611e-03,9.161241919948804879e-01,9.807916105436587095e-01,7.963594561739676531e-03,1.124479489460161394e-02,9.795832583695287532e-01,7.768063545241503387e-03,1.264867808522974341e-02
9.269999999999999574e+00,3.135504360763458759e-02,3.677158320827603449e-03,9.649677980715377634e-01,8.269270654887558858e-02,1.383825018877157852e-03,9.159234684322472564e-01,9.807987203822807754e-01,7.964374556055843490e-03,1.123690506166338116e-02,9.795845656264700052e-01,7.770884057520369148e-03,1.264455031600962565e-02
9.275000000000000355e+00,3.145806964220364960e-02,3.654900742267497889e-03,9.648870296155288573e-01,8.289409862542937435e-02,1.383045084395429728e-03,9.157228562901751356e-01,9.808058073180654368e-01,7.965160757121699311e-03,1.122903192481286387e-02,9.795859332764097482e-01,7.773684660450452463e-03,1.264038206313979930e-02
9.279999999999999361e+00,3.156074976101705398e-02,3.632971719382566134e-03,9.648062785196003244e-01,8.309537549183837468e-02,1.382269143158673490e-03,9.155223553650029267e-01,9.808128727117341183e-01,7.965952614488085518e-03,1.122117467377779614e-02,9.795873611945391524e-01,7.776465367273265386e-03,1.263617343818758225e-02
9.285000000000000142e+00,3.166307159890011796e-02,3.611365003136520618e-03,9.647255633979633371e-01,8.329653737161313298e-02,1.381497175992119075e-03,9.153219654523947479e-01,9.808199178859448031e-01,7.966749593796104700e-03,1.121333252025909222e-02,9.795888492549924553e-01,7.779226191590109425e-03,1.263192455341743611e-02
9.289999999999999147e+00,3.176502349115323948e-02,3.590074487709835581e-03,9.646449020211368408e-01,8.349758448879675277e-02,1.380729163841938525e-03,9.151216863473613516e-01,9.808269441264609867e-01,7.967551176255119674e-03,1.120550469728389363e-02,9.795903973308617285e-01,7.781967147360063265e-03,1.262763552177820908e-02
9.294999999999999929e+00,3.186659444360460947e-02,3.569094206795464519e-03,9.645643113495998566e-01,8.369851706794548263e-02,1.379965087774350863e-03,9.149215178442801077e-01,9.808339526832297040e-01,7.968356858140334190e-03,1.119769045862996186e-02,9.795920052941974321e-01,7.784688248898301820e-03,1.262330645690426523e-02
9.300000000000000711e+00,3.196777410391576230e-02,3.548418329996671280e-03,9.644838075660876475e-01,8.389933533410809385e-02,1.379204928974653039e-03,9.147214597369172084e-01,9.808409447714677709e-01,7.969166150309842447e-03,1.118988907822238664e-02,9.795936730160371697e-01,7.787389510874205382e-03,1.261893747308862404e-02
9.304999999999999716e+00,3.206855273412048679e-02,3.528041159324198789e-03,9.644034061065553942e-01,8.410003951280425882e-02,1.378448668746337169e-03,9.145215118184494285e-01,9.808479215726840783e-01,7.969978577739655554e-03,1.118209984957626614e-02,9.795954003664079091e-01,7.790070948309600618e-03,1.261452868528249033e-02
9.310000000000000497e+00,3.216892118428255065e-02,3.507957125789197984e-03,9.643231216899281755e-01,8.430062983000860544e-02,1.377696288510145113e-03,9.143216738814812228e-01,9.808548842356745734e-01,7.970793679076253885e-03,1.117432208524917273e-02,9.795971872143258707e-01,7.792732576576769966e-03,1.261008020909736016e-02
9.314999999999999503e+00,3.226887086729887666e-02,3.488160786090805428e-03,9.642429683466102741e-01,8.450110651212996982e-02,1.376947769803170104e-03,9.141219457180669306e-01,9.808618338774743872e-01,7.971611006205811881e-03,1.116655511631980090e-02,9.795990334278215084e-01,7.795374411396707379e-03,1.260559216078178425e-02
9.320000000000000284e+00,3.236839373471449982e-02,3.468646819393703205e-03,9.641629594458918096e-01,8.470146978599216170e-02,1.376203094277987432e-03,9.139223271197298715e-01,9.808687715842905330e-01,7.972430123839330252e-03,1.115879829187013672e-02,9.796009388739456147e-01,7.797996468837283847e-03,1.260106465721710228e-02
9.324999999999999289e+00,3.246748225358993961e-02,3.449410024196027536e-03,9.640831077222139500e-01,8.490171987881797722e-02,1.375462243701759332e-03,9.137228178774802201e-01,9.808756984123949696e-01,7.973250609113401513e-03,1.115105097849162889e-02,9.796029034187784257e-01,7.800598765311334871e-03,1.259649781591024031e-02
9.330000000000000071e+00,3.256612938431548143e-02,3.430445315282465782e-03,9.640034253004020615e-01,8.510185701820696669e-02,1.374725199955281101e-03,9.135234177818377654e-01,9.808826153889804722e-01,7.974072051205115252e-03,1.114331255981441254e-02,9.796049269274343940e-01,7.803181317574692417e-03,1.259189175499091443e-02
9.335000000000000853e+00,3.266432855934364027e-02,3.411747720761337029e-03,9.639239237198949928e-01,8.530188143212284746e-02,1.373991945032223888e-03,9.133241266228450117e-01,9.808895235129928558e-01,7.974894050961533337e-03,1.113558243604561085e-02,9.796070092640899452e-01,7.805744142724525651e-03,1.258724659318552833e-02
9.339999999999999858e+00,3.276207366283320072e-02,3.393312379184032154e-03,9.638446139579827099e-01,8.550179334887259008e-02,1.373262461038205970e-03,9.131249441900891606e-01,9.808964237559426591e-01,7.975716220542192897e-03,1.112786002351514800e-02,9.796091502919759275e-01,7.808287258197293967e-03,1.258256244982677852e-02
9.345000000000000639e+00,3.285935901112152502e-02,3.375134536743019508e-03,9.637655064521355452e-01,8.570159299709004252e-02,1.372536730189933846e-03,9.129258702727200969e-01,9.809033170626832998e-01,7.976538183074857388e-03,1.112014475424184280e-02,9.796113498733927116e-01,7.810810681766868283e-03,1.257783944484042009e-02
9.349999999999999645e+00,3.295617933401016886e-02,3.357209544547431340e-03,9.636866111214423825e-01,8.590128060571983193e-02,1.371814734814370872e-03,9.127269046594658208e-01,9.809102043521513714e-01,7.977359572323382969e-03,1.111243607552524562e-02,9.796136078697245120e-01,7.813314431542700902e-03,1.257307769873278712e-02
9.355000000000000426e+00,3.305252975684330047e-02,3.339532855973386012e-03,9.636079373871833109e-01,8.610085640400058637e-02,1.371096457347900253e-03,9.125280471386515435e-01,9.809170865181001675e-01,7.978180032367531913e-03,1.110473344953230058e-02,9.796159241414510443e-01,7.815798525967891305e-03,1.256827733258106435e-02
9.359999999999999432e+00,3.314840578331548770e-02,3.322100024087417964e-03,9.635294941925971468e-01,8.630032062144689375e-02,1.370381880335443375e-03,9.123292974982176728e-01,9.809239644298036742e-01,7.978999217294236931e-03,1.109703635290208885e-02,9.796182985481431960e-01,7.818262983817221567e-03,1.256343846803958247e-02
9.365000000000000213e+00,3.324380327898730780e-02,3.304906699140101097e-03,9.634512900218725751e-01,8.649967348783765830e-02,1.369670986429725795e-03,9.121306555257326920e-01,9.809308389327249245e-01,7.979816790899686707e-03,1.108934427637538883e-02,9.796207309484981085e-01,7.820707824195347047e-03,1.255856122730654445e-02
9.370000000000000995e+00,3.333871845550659407e-02,3.287948626129428426e-03,9.633733329183639116e-01,8.669891523319546434e-02,1.368963758390368468e-03,9.119321210084141427e-01,9.809377108491893482e-01,7.980632426401835372e-03,1.108165672440881641e-02,9.796232212003305184e-01,7.823133066534811858e-03,1.255364573313466972e-02
9.375000000000000000e+00,3.343314785546733225e-02,3.271221642430397446e-03,9.632956305021022070e-01,8.689804608777468298e-02,1.368260179083116658e-03,9.117336937331422808e-01,9.809445809790053872e-01,7.981445806163129514e-03,1.107397321483148331e-02,9.796257691605827489e-01,7.825538730594107720e-03,1.254869210882314338e-02
9.380000000000000782e+00,3.352708833788198978e-02,3.254721675489353171e-03,9.632181899866286701e-01,8.709706628204448575e-02,1.367560231479049990e-03,9.115353734864763968e-01,9.809514501000831110e-01,7.982256621422647788e-03,1.106629327849424117e-02,9.796283746853363672e-01,7.827924836455755347e-03,1.254370047820787745e-02
9.384999999999999787e+00,3.362053706428204392e-02,3.238444740581952145e-03,9.631410181951359784e-01,8.729597604667321820e-02,1.366863898653726582e-03,9.113371600546731344e-01,9.809583189690318505e-01,7.983064572037746817e-03,1.105861645893040264e-02,9.796310376298386080e-01,7.830291404524425750e-03,1.253867096563696625e-02
9.390000000000000568e+00,3.371349148537051976e-02,3.222386938632491003e-03,9.630641215759969676e-01,8.749477561251840785e-02,1.366171163786477445e-03,9.111390532236951501e-01,9.809651883217308521e-01,7.983869366234415399e-03,1.105094231203473248e-02,9.796337578484903830e-01,7.832638455524941826e-03,1.253360369598467521e-02
9.394999999999999574e+00,3.380594932823230425e-02,3.206544454092079451e-03,9.629875062176755929e-01,8.769346521060551736e-02,1.365482010159538252e-03,9.109410527792349832e-01,9.809720588738882752e-01,7.984670720366262436e-03,1.104327040574546240e-02,9.796365351948639333e-01,7.834966010500279965e-03,1.252849879463578675e-02
9.400000000000000355e+00,3.389790858407364105e-02,3.190913552875438222e-03,9.629111778630509155e-01,8.789204507211936801e-02,1.364796421157342008e-03,9.107431585067232716e-01,9.809789313215792061e-01,7.985468358681616433e-03,1.103560031973917742e-02,9.796393695217133768e-01,7.837274090809729504e-03,1.252335638747689370e-02
9.404999999999999361e+00,3.398936749645278810e-02,3.175490580353345672e-03,9.628351419231938602e-01,8.809051542838786109e-02,1.364114380265716957e-03,9.105453701913464037e-01,9.809858063417778995e-01,7.986262013098733084e-03,1.102793164512336742e-02,9.796422606809946920e-01,7.839562718126908206e-03,1.251817660087839977e-02
9.410000000000000142e+00,3.408032455001812344e-02,3.160271959400313621e-03,9.627594034905816445e-01,8.828887651086916866e-02,1.363435871071114625e-03,9.103476876180597310e-01,9.809926845928446104e-01,7.987051422988250549e-03,1.102026398416713904e-02,9.796452085238596119e-01,7.841831914437756915e-03,1.251295956170263117e-02
9.414999999999999147e+00,3.417077845968044536e-02,3.145254188494340901e-03,9.626839673518252649e-01,8.848712855113666231e-02,1.362760877259875606e-03,9.101501105716035545e-01,9.809995667150358534e-01,7.987836334963208107e-03,1.101259695000093852e-02,9.796482129006605089e-01,7.844081702038520343e-03,1.250770539730097081e-02
9.419999999999999929e+00,3.426072816025302337e-02,3.130433839869136651e-03,9.626088379998778422e-01,8.868527178086868523e-02,1.362089382617477770e-03,9.099526388365137830e-01,9.810064533309609258e-01,7.988616502675911779e-03,1.100493016636316240e-02,9.796512736609890304e-01,7.846312103533970711e-03,1.250241423547699890e-02
9.425000000000000711e+00,3.435017279651062655e-02,3.115807557715961473e-03,9.625340196457733422e-01,8.888330643183225965e-02,1.361421371027785997e-03,9.097552721971399192e-01,9.810133450460546412e-01,7.989391686621693731e-03,1.099726326732366512e-02,9.796543906536628876e-01,7.848523141835246283e-03,1.249708620450186609e-02
9.429999999999999716e+00,3.443911171364028023e-02,3.101372056433740736e-03,9.624595162299259821e-01,8.908123273587317814e-02,1.360756826472312537e-03,9.095580104376544961e-01,9.810202424490260809e-01,7.990161653948935766e-03,1.098959589702498338e-02,9.796575637267288528e-01,7.850714840157943172e-03,1.249172143311320406e-02
9.435000000000000497e+00,3.452691748895805879e-02,3.087227651929539980e-03,9.623858548591123219e-01,8.927758826500514777e-02,1.360108841781676329e-03,9.093623028932130703e-01,9.810270764198495419e-01,7.990981084809179943e-03,1.098194249534127816e-02,9.796607610232540564e-01,7.852933958657123611e-03,1.248630501808882000e-02
9.439999999999999503e+00,3.461173318084097283e-02,3.073675456701238130e-03,9.623145913624577830e-01,8.946798791848531440e-02,1.359516592394508731e-03,9.091724954891201582e-01,9.810336376656800805e-01,7.992014765731908846e-03,1.097434756858801062e-02,9.796638848824803514e-01,7.855321434742807904e-03,1.248079368277684072e-02
9.445000000000000284e+00,3.469608262330590998e-02,3.060294206583880072e-03,9.622436231701101406e-01,8.965828434936312652e-02,1.358927538509373820e-03,9.089827881121274045e-01,9.810402049594656448e-01,7.993043056628257662e-03,1.096675198390609750e-02,9.796670603838592006e-01,7.857690811344414036e-03,1.247524880479638533e-02
9.449999999999999289e+00,3.477996580688678951e-02,3.047081116697404439e-03,9.621729530764158156e-01,8.984847781233065711e-02,1.358341665755168548e-03,9.087931805219141568e-01,9.810467787968292219e-01,7.994065760866482517e-03,1.095915544230429556e-02,9.796702873903261333e-01,7.860042107725706204e-03,1.246967050194816053e-02
9.455000000000000071e+00,3.486338286410398113e-02,3.034033458269937839e-03,9.621025836776261331e-01,9.003856856179094648e-02,1.357758959846042850e-03,9.086036724783630447e-01,9.810533596600391482e-01,7.995082687074760511e-03,1.095155765288609133e-02,9.796735657641800765e-01,7.862375343417327134e-03,1.246405889240259635e-02
9.460000000000000853e+00,3.494633406299050421e-02,3.021148557320641002e-03,9.620325173796888674e-01,9.022855685184949515e-02,1.357179406580834129e-03,9.084142637415696386e-01,9.810599480183128662e-01,7.996093649002869799e-03,1.094395833268426398e-02,9.796768953670896840e-01,7.864690538215200408e-03,1.245841409469511558e-02
9.464999999999999858e+00,3.502881980087757530e-02,3.008423793378039134e-03,9.619627564057443569e-01,9.041844293630516005e-02,1.356602991842371844e-03,9.082249540718524417e-01,9.810665443281610942e-01,7.997098465388288030e-03,1.093635720645061774e-02,9.796802760601031057e-01,7.866987712178931044e-03,1.245273622771796325e-02
9.470000000000000639e+00,3.511084059842974059e-02,2.995856598230978076e-03,9.618933028033392896e-01,9.060822706864764264e-02,1.356029701596949723e-03,9.080357432297553322e-01,9.810731490336894733e-01,7.998096959826455840e-03,1.092875400648407082e-02,9.796837077036461006e-01,7.869266885630134961e-03,1.244702541072376448e-02
9.474999999999999645e+00,3.519239709391647208e-02,2.983444454712608739e-03,9.618241584513708142e-01,9.079790950204405520e-02,1.355459521893629489e-03,9.078466309760623298e-01,9.810797625668925548e-01,7.999088960644837668e-03,1.092114847246260755e-02,9.796871901575512354e-01,7.871528079150718130e-03,1.244128176329804651e-02
9.480000000000000426e+00,3.527349003770818836e-02,2.971184895516486030e-03,9.617553250667753018e-01,9.098749048933764405e-02,1.354892438863708947e-03,9.076576170717987058e-01,9.810863853479612207e-01,8.000074300781166714e-03,1.091354035125761263e-02,9.796907232810415644e-01,7.873771313581327466e-03,1.243550540537710809e-02
9.484999999999999432e+00,3.535412028700520015e-02,2.959075502042639912e-03,9.616868042109520953e-01,9.117697028303664575e-02,1.354328438720067132e-03,9.074687012782433060e-01,9.810930177855593515e-01,8.001052817665187111e-03,1.090592939677546142e-02,9.796943069327563869e-01,7.875996610019619579e-03,1.242969645722399354e-02
9.490000000000000213e+00,3.543428880075983473e-02,2.947113903274365797e-03,9.616185972959657713e-01,9.136634913530977675e-02,1.353767507756604201e-03,9.072798833569335475e-01,9.810996602771098196e-01,8.002024353104051149e-03,1.089831536978612923e-02,9.796979409707475828e-01,7.878203989818671760e-03,1.242385503943374547e-02
9.495000000000000995e+00,3.551399663480926672e-02,2.935297774683755419e-03,9.615507055905070377e-01,9.155562729797961374e-02,1.353209632347643614e-03,9.070911630696727457e-01,9.811063132090455108e-01,8.002988753171232789e-03,1.089069803778325643e-02,9.797016252524991531e-01,7.880393474585259406e-03,1.241798127291558751e-02
9.500000000000000000e+00,3.559324493720733562e-02,2.923624837165412615e-03,9.614831302256271472e-01,9.174480502251453062e-02,1.352654798947343405e-03,9.069025401785382190e-01,9.811129769570969827e-01,8.003945868098775313e-03,1.088307717480424194e-02,9.797053596349269977e-01,7.882565086178199357e-03,1.241207527889480293e-02
9.505000000000000782e+00,3.567203494373409611e-02,2.912092855998263830e-03,9.614158722002676960e-01,9.193388256002305026e-02,1.352102994089096838e-03,9.067140144458878392e-01,9.811196518865283878e-01,8.004895552172696174e-03,1.087545256129891606e-02,9.797091439743853547e-01,7.884718846706757420e-03,1.240613717890788788e-02
9.509999999999999787e+00,3.575036797358780577e-02,2.900699639833144439e-03,9.613489323865790359e-01,9.212286016125109667e-02,1.351554204385035625e-03,9.065255856343638063e-01,9.811263383523906034e-01,8.005837663631637513e-03,1.086782398397775906e-02,9.797129781266795678e-01,7.886854778528833848e-03,1.240016709479159832e-02
